"dataSet","ladder","smileLaugh","enjoyment","worry","sadness","depression","anger","income","household","television","computer","internetAccess","food","shelter","livingStandard","ticket","lawsuit","respect","learn","opportunity","time","emergency","gender","age","maritalStatus","residentialArea","education","raw_income","PositiveFeelings","NegativeFeelings","logIncome","LuxuryConveniences","BasicNeeds","PsychNeeds","study_site"
"2018spring",8,0,0,0,0,-1,0,4e+05,"4",1,1,1,0,0,1,NA,NA,1,0,0,1,1,"man",18,"single","urban_city","some teriary",4e+05,0,-0.25,12.8992198260901,1,0,0.6,"Study_Site_3"
"2018spring",9,0,1,-1,0,0,0,NA,"",1,1,1,0,0,1,NA,NA,1,1,0,1,0,"man",18,"single","urban_city","full teritary",NA,0.5,-0.25,NA,1,0,0.6,"Study_Site_3"
"2018spring",11,1,1,0,0,0,0,25000,"2",1,1,1,0,0,0,NA,NA,1,1,1,1,1,"man",49,NA,"suburban","some teriary",25000,1,0,10.1266311038503,1,0,1,"Study_Site_3"
"2018spring",8,0,0,-1,-1,-1,0,250000,"3",1,1,1,0,0,1,NA,NA,1,1,1,1,1,"man",19,"single","village","some teriary",250000,0,-0.75,12.4292161968444,1,0,1,"Study_Site_3"
"2018spring",9,1,0,-1,-1,0,0,40000,"5",1,1,1,0,0,1,NA,NA,1,1,0,0,1,"man",20,"single","urban_city","secondary",40000,0.5,-0.5,10.5966347330961,1,0,0.6,"Study_Site_3"
"2018spring",8,0,0,-1,-1,0,0,65000,"4",1,1,1,0,0,1,NA,NA,1,1,0,1,1,"man",21,"single","urban_city","some teriary",65000,0,-0.5,11.0821425488778,1,0,0.8,"Study_Site_3"
"2018spring",5,1,1,-1,-1,-1,0,40000,"4",1,1,1,0,0,1,NA,NA,1,1,1,1,1,"woman",19,"single","urban_city","some teriary",40000,1,-0.75,10.5966347330961,1,0,1,"Study_Site_3"
"2018spring",10,1,1,0,0,0,0,20000,"1",1,1,1,0,0,0,NA,NA,1,1,1,1,1,"woman",27,"single","urban_city","full teritary",20000,1,0,9.90348755253613,1,0,1,"Study_Site_3"
"2018spring",9,1,1,0,0,0,0,40000,"4",1,1,1,1,0,1,NA,NA,1,1,1,1,1,"woman",19,"domestic partnership","urban_city","some teriary",40000,1,0,10.5966347330961,1,0.5,1,"Study_Site_3"
"2018spring",9,1,1,-1,0,0,0,21000,"1",0,1,1,0,0,1,NA,NA,1,1,1,1,1,"woman",29,"single","urban_city","full teritary",21000,1,-0.25,9.95227771670556,0.666666666666667,0,1,"Study_Site_3"
"2018spring",8,0,1,-1,0,0,0,NA,"4",1,1,1,0,0,1,NA,NA,1,1,1,1,1,"woman",18,"single","urban_city","some teriary",NA,0.5,-0.25,NA,1,0,1,"Study_Site_3"
"2018spring",8,1,1,0,0,0,0,1e+05,"10",1,0,1,0,0,1,NA,NA,1,0,0,1,1,"man",20,NA,"urban_city","some teriary",1e+05,1,0,11.5129254649702,0.666666666666667,0,0.6,"Study_Site_3"
"2018spring",8,0,1,0,-1,0,-1,NA,"8",1,1,1,0,0,1,NA,NA,1,1,1,1,1,"woman",19,"single","suburban","some teriary",NA,0.5,-0.5,NA,1,0,1,"Study_Site_3"
"2018spring",8,1,1,-1,0,-1,0,97000,"5",1,1,1,0,0,1,NA,NA,1,1,1,1,1,"woman",19,"domestic partnership","suburban","some teriary",97000,1,-0.5,11.4824662574855,1,0,1,"Study_Site_3"
"2018spring",8,1,1,-1,0,0,0,16000,"1",1,1,1,0,0,1,NA,NA,1,1,1,1,1,"woman",29,"single","urban_city","full teritary",16000,1,-0.25,9.68034400122192,1,0,1,"Study_Site_3"
"2018spring",11,1,1,0,0,0,0,50000,"3",1,1,1,0,0,1,NA,NA,1,1,1,1,1,"woman",19,"single","suburban","some teriary",50000,1,0,10.8197782844103,1,0,1,"Study_Site_3"
"2018spring",8,1,1,-1,0,0,0,85000,"4",1,1,1,0,0,1,NA,NA,1,1,1,1,1,"woman",22,"single","urban_city","full teritary",85000,1,-0.25,11.3504065354725,1,0,1,"Study_Site_3"
"2018spring",5,0,1,-1,0,0,0,50000,"3",1,1,1,0,0,0,NA,NA,1,1,1,1,1,"woman",21,"single","urban_city","some teriary",50000,0.5,-0.25,10.8197782844103,1,0,1,"Study_Site_3"
"2018spring",7,1,1,-1,0,0,-1,NA,"3",1,1,1,0,0,1,NA,NA,1,1,1,1,0,"man",21,"single","urban_city","some teriary",NA,1,-0.5,NA,1,0,0.8,"Study_Site_3"
"2018spring",9,1,1,0,0,0,0,NA,"4",1,1,1,0,0,1,NA,NA,1,0,0,1,1,"man",21,"single","urban_city","some teriary",NA,1,0,NA,1,0,0.6,"Study_Site_3"
"2018spring",11,1,1,0,0,-1,0,60000,"3",1,1,1,0,0,1,NA,NA,1,1,1,1,0,"woman",21,"single","urban_city","some teriary",60000,1,-0.25,11.0020998412042,1,0,0.8,"Study_Site_3"
"2018spring",11,1,1,0,0,0,0,NA,"4",1,1,1,0,1,1,NA,NA,1,1,1,1,0,"woman",23,"domestic partnership","urban_city","some teriary",NA,1,0,NA,1,0.5,0.8,"Study_Site_3"
"2018spring",7,0,1,0,0,0,0,60000,"3",1,1,1,0,0,0,NA,NA,1,1,1,1,1,"woman",22,"single","suburban","full teritary",60000,0.5,0,11.0020998412042,1,0,1,"Study_Site_3"
"2018spring",7,1,1,0,0,0,0,30000,"6",1,1,1,0,0,1,NA,NA,1,0,1,1,1,"man",19,"single","urban_city","some teriary",30000,1,0,10.3089526606443,1,0,0.8,"Study_Site_3"
"2018spring",9,1,0,-1,0,0,0,140000,"4",1,1,1,0,0,1,NA,NA,1,1,0,1,1,"woman",23,"single","urban_city","full teritary",140000,0.5,-0.25,11.8493977015914,1,0,0.8,"Study_Site_3"
"2018spring",10,1,1,0,0,0,0,NA,"9",1,1,1,0,0,1,NA,NA,1,0,1,1,1,"woman",21,"single","village","some teriary",NA,1,0,NA,1,0,0.8,"Study_Site_3"
"2018spring",7,1,1,0,0,0,0,150000,"3",1,1,1,0,0,1,NA,NA,1,1,1,1,1,"man",19,"single","suburban","some teriary",150000,1,0,11.9183905730784,1,0,1,"Study_Site_3"
"2018spring",5,0,0,-1,-1,-1,0,1e+05,"3",1,1,1,0,0,1,NA,NA,1,1,0,0,1,"woman",19,"single","suburban","some teriary",1e+05,0,-0.75,11.5129254649702,1,0,0.6,"Study_Site_3"
